TimeStamp,Delta_TP9,Delta_AF7,Delta_AF8,Delta_TP10,Theta_TP9,Theta_AF7,Theta_AF8,Theta_TP10,Alpha_TP9,Alpha_AF7,Alpha_AF8,Alpha_TP10,Beta_TP9,Beta_AF7,Beta_AF8,Beta_TP10,Gamma_TP9,Gamma_AF7,Gamma_AF8,Gamma_TP10,RAW_TP9,RAW_AF7,RAW_AF8,RAW_TP10,AUX_RIGHT,Accelerometer_X,Accelerometer_Y,Accelerometer_Z,Gyro_X,Gyro_Y,Gyro_Z,HeadBandOn,HSI_TP9,HSI_AF7,HSI_AF8,HSI_TP10,Battery,Elements
2017-07-25 13:59:52.138,1.025235529689088,0.9555485687368223,0.8705096685916548,0.9963421202454669,0.6620931182713822,0.4965701297739252,0.4587508728186092,0.5590104288530786,1.154475192830053,0.8308992857046607,0.4237731122511,0.8517350927852799,0.6827176184420972,0.2681698880813504,0.2271562158099455,0.5218711776834278,0.1780172070764783,-0.1458166230010352,0.02119561331843003,0.03082284405184409,854.2124542124542,822.7838827838829,822.7838827838829,849.3772893772895,819.96336996337,-0.033630,0.185242,0.989136,-1.099091,4.000092,2.796326,1,1,1,1,1,79.578125
2017-07-25 13:59:53.137,1.193201283732856,1.113159281318928,1.136184603031116,1.191875782980846,0.9594182251561506,0.9205821857970518,0.8024207791275746,0.8390518747662681,1.203166170399655,0.8313524801223364,0.6335467535019641,0.9208483428813308,0.7892107948197243,0.386134882930002,0.3432851151882668,0.6012094235105502,0.07916006178119513,-0.1082115452808577,-0.005602470361278924,-0.02105787254430523,864.2857142857143,852.6007326007326,837.2893772893773,852.6007326007326,860.2564102564103,-0.028931,0.181519,0.991333,-2.459869,3.304749,3.745880,1,1,1,1,1,79.578125
2017-07-25 13:59:54.167,0.8777599008058526,0.8547619664561252,0.9265619140821292,0.901650651458114,0.7363219009285016,0.5272051216830712,0.5489454224934235,0.8365013706853209,0.9699791850377253,0.6332297272642535,0.4748631632595142,0.8938078655277529,0.7307891585065251,0.3365679200256151,0.3954251116085018,0.599339106265131,-0.01426164265955045,-0.002257373026483941,-0.1452247397820878,0.07879404050789937,846.959706959707,831.6483516483516,819.1575091575091,835.2747252747253,846.1538461538462,-0.035767,0.181213,0.993286,-1.906586,2.444916,4.344025,1,1,1,1,1,79.578125
2017-07-25 13:59:55.146,1.041634946577682,0.7923446227190986,0.7790710284011354,0.9959401108637426,0.8747405853568512,0.4071940312986604,0.6354854485044995,0.8873217909670145,1.09803309746968,0.7091673976644788,0.8043931800243989,0.8757210313306033,0.7154186718537616,0.279716154732814,0.4473293969178366,0.7671229391925924,0.08971965480335257,0.0285246788684993,-0.07823041863203603,0.04333559629758556,846.1538461538462,835.2747252747253,813.5164835164835,838.4981684981685,813.919413919414,-0.027954,0.178711,0.987671,-2.975769,3.297272,2.743988,1,1,1,1,1,79.515625
2017-07-25 13:59:56.151,0.6742311575488391,0.368975654453344,0.3898687560508841,0.8353679446941502,0.7639116655647721,0.5507088942063016,0.4597041645561729,0.7822885592941623,1.168871125626878,0.8720507885153425,0.9131462495987975,1.051610215983917,0.6780351299028686,0.2615069970948637,0.4302382775035985,0.6201793201188345,-0.1092493355904521,-0.1089016805637261,0.02438765587180459,-0.1863640497852614,849.3772893772895,855.4212454212454,821.978021978022,844.1391941391942,855.4212454212454,-0.028320,0.176392,0.985291,-2.347717,3.386993,4.104767,1,1,1,1,1,79.515625
2017-07-25 13:59:57.144,0.3447979901327885,0.7276200834225333,0.3272270179457107,0.4189098048760548,0.7810522235189962,0.5718568199881203,0.6499953154910527,0.8913699575966991,1.14208609173763,0.9147898831241389,0.9534596167635514,1.245407867394007,0.5264302757511647,0.2518255828343025,0.2589790628515335,0.4222496545472575,-0.05051628361157362,-0.1597006271243558,-0.1745855903404718,0.04157085661131872,843.7362637362637,835.6776556776557,826.4102564102565,837.6923076923077,863.0769230769231,-0.036926,0.175598,0.987549,-2.512207,3.334656,4.373932,1,1,1,1,1,79.515625
2017-07-25 13:59:58.132,0.5736073011617946,0.7358655680415961,0.7781341743825204,0.5918554772298061,0.6539214453571733,0.540117027136038,0.6999447349015133,0.7264510542412549,0.8042690338026259,0.8394455255450887,0.683528311079409,0.9220123597128718,0.6562987580482103,0.3487971519046112,0.3306954268073305,0.4614856248296348,0.1019573145739647,-0.1200323447740222,-0.1221705719438916,0.08544951489058752,847.7655677655678,840.9157509157509,826.4102564102565,843.3333333333334,823.5897435897436,-0.037109,0.178223,0.990479,-2.063599,3.020630,4.187012,1,1,1,1,1,79.515625
2017-07-25 13:59:59.140,0.6689228317998617,0.4782178958399144,0.8331128138554469,0.7555399530283163,0.6610907258924926,0.579907837825834,0.5002661581265042,0.6878980595834494,0.8809968773029891,0.8900419786006848,0.7072823950610228,0.911596756342731,0.7162135596728781,0.3789136121282941,0.3039004180092642,0.4762693354107306,0.1828969324293339,0.1209358993907362,-0.01928519689777584,-0.03452900692971751,839.7069597069598,842.1245421245421,823.5897435897436,850.1831501831502,863.8827838827839,-0.035095,0.177673,0.992615,-2.115936,2.908478,3.738403,1,1,1,1,1,79.515625
2017-07-25 14:00:00.132,0.6674500685076775,0.5062306852138204,0.5020929300127891,0.8618604241969132,0.8722949223251729,0.6495566820733747,0.5176355876521385,0.8662698451685361,0.9707548864615068,0.7931356752876089,0.6021950792275947,1.011505173543059,0.7311687818351214,0.264819301095332,0.09600523620803945,0.5119247863510511,0.3659612785528221,0.1328874168463051,0.05704388117073084,0.2106228310910402,837.6923076923077,835.2747252747253,807.0695970695971,825.2014652014652,868.3150183150184,-0.031616,0.179138,0.989990,-3.035583,3.409424,3.872986,1,1,1,1,1,79.515625
2017-07-25 14:00:00.652,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2017-07-25 14:00:01.149,0.8493097340035455,1.058859020551821,0.9995703316998887,1.112674709046585,0.9054236308343721,0.8587695000212098,0.7183815614805102,0.8612234942746156,0.6257432242969947,0.57208592667421,0.6804149948639621,0.9019456801867645,0.6509968720870927,0.1689083742130395,0.2460047965784422,0.2944247661916218,0.3777376953729664,-0.05057781088599473,0.05384486041400345,0.2127693345260849,859.8534798534798,844.5421245421246,819.5604395604396,847.3626373626374,842.9304029304029,-0.032959,0.176208,0.989685,-1.943970,3.529053,4.015045,1,1,1,1,1,79.515625
2017-07-25 14:00:02.151,1.362651518645052,1.326016819535047,1.516084069655292,1.583187355920268,1.05737072887392,0.8790859006703852,0.8207803835752466,1.139203848962295,0.7878503830396102,0.7778412938912106,0.9938230961038044,0.91841303440199,0.9475729401236234,0.4953279818326816,0.5698624288357691,0.8231125828691661,0.3130639549804049,-0.07736495930185454,0.04543696588231005,0.2787121260703363,849.7802197802198,838.901098901099,820.7692307692308,843.3333333333334,830.0366300366301,-0.030029,0.177917,0.992493,-1.727142,3.386993,4.022522,1,1,1,1,1,79.515625
2017-07-25 14:00:03.135,1.383432707306995,1.176909766871726,1.531811230794071,1.42422148274067,0.9267329424035181,0.5913792538721755,0.7580026619880261,0.8779727667626893,1.112420672189173,0.8592921693306624,1.009819782503643,1.10578451983562,0.7656498343017429,0.5684592090654506,0.4942265083683109,0.5932651219464921,0.2804021600406597,-0.05693821463736546,0.1413778576268176,0.216266390613119,858.6446886446887,840.1098901098901,817.1428571428571,836.0805860805862,853.8095238095239,-0.031616,0.178406,0.986450,-1.689758,2.557068,4.867401,1,1,1,1,1,79.515625
2017-07-25 14:00:04.153,1.335240940574042,1.07495395792891,1.248390059739528,1.347482756961397,0.9463847004195531,0.7792146646694449,0.8135232778394119,0.8733494029154097,1.02485494225405,0.7226663321296161,0.7917457622506887,1.145299527929214,0.6682447458512679,0.325370092943177,0.3474783571918071,0.5766570746266373,0.1615422747829008,-0.2211533134124518,0.01691327906844498,0.1222916589959561,851.3919413919414,844.9450549450549,832.8571428571429,841.3186813186813,911.0256410256411,-0.034058,0.182617,0.988159,-2.340240,3.461761,3.970184,1,1,1,1,1,79.515625
2017-07-25 14:00:05.164,1.188715975754099,0.9725739795172965,1.027419331681426,1.313618653785328,0.6853843433217742,0.2631635388632571,0.4115980874136628,0.8343612384394595,0.9232869705642557,0.5617071373901621,0.6969379645267576,0.9913268570814672,0.696014240707974,0.2374197805666436,0.2723591980908288,0.5424616652218084,0.1092308168581003,-0.2406148953242593,-0.09926092970552047,-0.04261592030109358,852.1978021978023,837.2893772893773,822.3809523809524,840.5128205128206,839.3040293040293,-0.035767,0.180725,0.991882,-2.175751,2.930908,3.940277,1,1,1,1,1,79.484375
2017-07-25 14:00:06.132,0.9113054510369017,0.7557750150050817,0.6608664750680334,0.9897311103427602,0.7067509161659427,0.1475351642616944,0.08974725738501392,0.616773280450263,0.9134127288224453,0.430284820542252,0.4520967288199428,0.8482399436314879,0.5530251453325103,0.06240992961065837,0.1110028527477276,0.5370917765005032,0.1738999642988647,-0.2353271518174972,0.01040987574580927,0.03812852247596774,862.2710622710623,833.2600732600733,825.6043956043957,854.6153846153846,814.7252747252747,-0.036316,0.179749,0.992554,-1.779480,3.409424,4.246826,1,1,1,1,1,79.484375
2017-07-25 14:00:07.163,1.286867219901592,0.9287156595252031,0.8309919463750221,1.358927217981088,0.9057396395831364,0.5673041284150717,0.1309860668201687,0.7921180828098034,0.6763535819167087,0.4303103688795512,0.4068241678247436,1.019334256190102,0.5030443431893579,0.043251432889793,0.1084144894454118,0.386370143168139,0.06906278547392336,-0.3349901962174951,-0.02380694779171306,-0.01194620506658255,846.5567765567765,832.4542124542124,813.919413919414,840.5128205128206,807.4725274725275,-0.033691,0.181396,0.988342,-2.205658,3.244934,3.850555,1,1,1,1,1,79.484375
2017-07-25 14:00:08.132,1.125387227939233,0.8882498983368053,0.8922144766875957,1.18385680884802,0.6787735676237341,0.5164323710096418,0.1981903329545399,0.4312007415000826,0.6686622233277054,0.5866082428993532,0.5343013313970918,1.00094569908503,0.6071607814235327,0.1086437198252554,0.2229036452951138,0.4818665266057,-0.02422196435477583,-0.178343281441321,0.0003036656131370961,-0.004559652151928138,849.7802197802198,832.4542124542124,817.948717948718,838.4981684981685,845.7509157509157,-0.039551,0.177002,0.991028,-2.467346,2.990723,4.418793,1,1,1,1,1,79.484375
2017-07-25 14:00:09.140,0.3405292935690208,0.4261378181906272,0.5010148434176609,0.3318747240590929,0.5121931530499853,0.5725614624923772,0.5730684508269337,0.5966738630465603,0.8007574142392725,0.5690479966944305,0.5934356262802768,0.6707455305143905,0.5375759595637228,0.25118732502149,0.2793390622926583,0.3285458647417692,-0.09766281234045103,-0.2406954999284027,-0.1057125602826316,-0.09438482985656051,834.8717948717949,823.1868131868132,800.6227106227107,815.934065934066,905.3846153846154,-0.034912,0.177673,0.989563,-2.160797,3.342133,4.209442,1,1,1,1,1,79.484375
2017-07-25 14:00:10.148,0.6612491838978278,0.7715854921839479,0.7591821654977795,0.7664953500384771,0.6409503258632555,0.7465671795930746,0.6722741348452019,0.6482367463945617,0.8354816435440785,0.6788313810813859,0.6559619725425635,0.6939605580302303,0.5990511239565811,0.3490876502254744,0.2958782619742638,0.5241295957453452,-0.02700277433138681,-0.2687886362388127,-0.1359905653048507,-0.06271629165449709,819.96336996337,815.5311355311355,841.7216117216118,826.4102564102565,826.8131868131868,-0.030884,0.178772,0.990967,-2.115936,3.753357,4.216919,1,1,1,1,1,79.484375
2017-07-25 14:00:11.139,0.8682085427585061,0.9655001950884906,0.8874091766847364,0.9647992567272232,0.895167435665316,0.7013889141700088,0.4244250594344206,0.7383724452936311,0.9871155605262103,0.5483509185390133,0.5192129453093715,0.8456010228049463,0.709890384737402,0.40167343653631,0.3264510090867129,0.5679417577607414,0.2658353764159927,-0.0752075506036443,0.1721340510708768,0.05412278920741628,827.6190476190476,857.8388278388279,800.6227106227107,798.6080586080586,842.9304029304029,-0.036926,0.179993,0.992065,-1.540222,3.386993,3.887939,1,1,1,1,1,79.484375
2017-07-25 14:00:12.137,1.07650889232245,1.014348675139636,1.282903308348918,1.480576699146213,0.7949273404023187,0.6141736393626084,0.5996386544704853,1.063516980943624,0.9843769332637922,0.4421971975739128,0.3558444271487676,1.098444262028934,0.5813982420518286,0.1837326522006701,0.2755404003799356,0.514876083349353,0.2066256592206927,-0.08091833757531712,0.1140227485677875,0.05796140789892814,848.1684981684982,846.1538461538462,825.6043956043957,840.1098901098901,846.1538461538462,-0.029724,0.179382,0.989868,-2.033691,3.499146,3.940277,1,1,1,1,1,79.484375
2017-07-25 14:00:13.148,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2017-07-25 14:00:13.171,1.163783058503849,0.8600546120652878,1.158240890769793,1.414786528301427,0.879045651027297,0.5388811269482585,0.6330283456182222,1.099801016013106,0.9363228207599524,0.6381900590583723,0.5736219482637869,1.044510183595289,0.7469292168744001,0.1917251564651005,0.2717923050840181,0.6554327856300139,0.1194610445434595,-0.1422237685555011,0.09347525687703517,0.07473415014919006,910.6227106227107,841.3186813186813,836.8864468864469,894.908424908425,864.2857142857143,-0.040222,0.176392,0.993286,-1.540222,2.863617,4.134674,1,1,1,1,1,79.484375
2017-07-25 14:00:14.142,1.208507486310467,0.806339864009928,0.6401123575274099,1.302410770848761,0.9410060785900094,0.9177136262641403,0.7257086598926863,1.15197410761604,0.5918980860905599,0.9273520734877637,0.7106140214185552,0.7052050318732069,0.7162327306289789,0.1716754564111404,0.2196663613958658,0.563186544848345,-0.08236525573035938,-0.01366802193370396,0.02383786237323063,-0.03856895381616245,856.6300366300367,854.6153846153846,838.901098901099,849.3772893772895,832.0512820512821,-0.038330,0.180969,0.992432,-1.727142,3.237457,4.007568,1,1,1,1,1,79.484375
2017-07-25 14:00:15.140,0.6094089539742298,0.7038463856435074,0.4201657325616567,0.4849529046288702,0.3921306778412452,0.5782714421579324,0.3315711314397045,0.2729188843973768,1.155314850053675,0.8436053090813526,0.7155906942331381,0.7598919975095237,0.5448581817773346,0.2063735041439144,0.2767154910557786,0.4368961931701447,0.09828100526074957,-0.05322919050227477,-0.005981026632355773,0.09219287032111578,883.2234432234433,859.4505494505495,847.7655677655678,881.2087912087912,834.4688644688645,-0.035278,0.179688,0.990295,-2.145844,3.349609,4.044952,1,1,1,1,1,79.421875
2017-07-25 14:00:16.138,0.9093244680267092,0.9999012782784098,0.8768685575357336,0.8943409919085019,0.7370245624058235,0.5208789303702612,0.4945450683602159,0.8161891154640818,0.8937448001802305,0.6056830643336488,0.7091886900613228,0.8144780198308545,0.4907299029604142,0.2753503446738722,0.2811394804001278,0.438340895489913,0.1127908078672887,-0.2130792030872621,-0.07480516336125777,0.06054314389423824,842.5274725274726,834.4688644688645,819.5604395604396,830.0366300366301,791.3553113553114,-0.034607,0.178772,0.992737,-2.160797,3.110352,4.456177,1,1,1,1,1,79.421875
2017-07-25 14:00:17.153,0.7895293616376071,0.6953056654236879,0.7360744699919619,0.8740892988330872,0.7134411185922059,0.5726804994576276,0.4855622416229221,0.6664769288869995,0.9035239356571467,0.6790009567916411,0.6719700867466748,0.6934590538301892,0.5140857592337911,0.2508090033997301,0.3194672639712308,0.4756574143796589,0.09929671762262654,-0.342088857343106,-0.1696325923195034,-0.1368957271986363,863.4798534798535,859.047619047619,835.2747252747253,850.1831501831502,857.4358974358975,-0.038330,0.178284,0.989990,-1.929016,3.551483,4.194489,1,1,1,1,1,79.421875
2017-07-25 14:00:18.136,0.5479870219319494,0.4155815826912046,0.4557114531516589,0.4689714808666562,0.6851217509130935,0.4747961035139665,0.1594092823293842,0.4912955417833927,0.7196130945403824,0.5168204317638406,0.3366009405357924,0.570074299237918,0.5661875356286611,0.2189706080621056,0.2681380622119115,0.423126381771976,0.07215555268797166,-0.01786743902664693,0.1612934698333071,-0.02618408920919795,848.974358974359,861.0622710622711,831.2454212454213,842.1245421245421,845.3479853479854,-0.036987,0.178223,0.989319,-2.018738,2.826233,3.768311,1,1,1,1,1,79.421875
2017-07-25 14:00:18.817,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2017-07-25 14:00:19.160,0.6358929260632913,0.6650779343138696,0.7685356188831574,0.6663414964363027,0.7622810801025218,0.5625317911617432,0.5086220787895397,0.5930075228780165,0.6365182159610773,0.4366192697313248,0.9135242063805455,0.7974585649861019,0.5764385404978152,0.2322878749150667,0.222433776456219,0.5430207583839137,0.1114295923694206,-0.1563575394199882,0.04366726842346889,0.06944731647486731,856.6300366300367,823.1868131868132,809.8901098901099,842.1245421245421,863.4798534798535,-0.037537,0.179810,0.988525,-1.921539,2.998199,4.194489,1,1,1,1,1,79.421875
2017-07-25 14:00:19.551,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2017-07-25 14:00:20.164,0.7512833224878319,0.9590110362374047,1.04130057623026,0.6790666127415766,0.5995934030490851,0.5738494829660871,0.8138526480766809,0.5789348412972956,0.5920734148435058,0.4227588323663095,0.9413469666511368,0.7911720241972293,0.5759089503548013,0.3347033697864613,0.2160639423486128,0.7150568457016523,0.1836053446218639,-0.1788254004389063,-0.1658880927110283,0.1724361169848465,834.0659340659341,831.6483516483516,809.0842490842491,820.7692307692308,838.4981684981685,-0.036987,0.181152,0.991760,-1.846771,3.013153,3.701019,1,1,1,1,1,79.421875
2017-07-25 14:00:21.175,0.9406201347649041,0.6756041306136734,0.6447370883255782,1.042836482598818,0.7628063686411735,0.432727744651823,0.4335673826929475,0.7443956437426514,0.9704457386923881,0.7920792056152539,0.7369838557494065,0.888428151997429,0.6005402068426811,0.4206016222982493,0.338962867426674,0.5262635997992708,0.0149873267922489,-0.216642007473862,-0.08818147555750505,-0.1058755422298461,847.7655677655678,847.7655677655678,832.0512820512821,846.5567765567765,854.6153846153846,-0.036011,0.179810,0.988831,-2.878571,3.147736,3.970184,1,1,1,1,1,79.421875
2017-07-25 14:00:21.854,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2017-07-25 14:00:22.151,0.9770533891111636,0.4356947239230375,0.4962049497725141,1.002961390494333,0.8638778822928928,0.3628433405126351,0.4535374285409655,0.7621667246407692,1.180713974594728,0.8081418413297434,0.7865506407032311,1.074388537623699,0.7013072246977563,0.3686320763116089,0.3846432264600538,0.5041252767317884,0.1270757257957181,-0.1472564206287182,-0.0561170484064136,-0.06007610355388739,861.4652014652015,848.1684981684982,820.7692307692308,839.3040293040293,852.6007326007326,-0.040161,0.177551,0.988220,-2.400055,3.267365,4.538422,1,1,1,1,1,79.421875
2017-07-25 14:00:23.149,1.098699871894596,0.3009187728552314,0.2909131772930785,1.089038741770217,1.098953256633674,0.5107004678219091,0.4086229138930731,0.9910732979454784,1.252065146601169,0.6193453465334376,0.5084302987056809,1.113585035248745,0.851554257904849,0.2888271480612066,0.332082173766422,0.5169897519661585,0.2959674901648257,0.03309293843511199,-0.05784279667639177,0.1067044815549049,838.0952380952381,855.0183150183151,823.1868131868132,825.2014652014652,869.1208791208792,-0.038147,0.178894,0.993225,-1.966400,3.611298,4.493561,1,1,1,1,1,79.421875
2017-07-25 14:00:24.141,1.118989128967553,0.681580311322747,0.7570059838510602,1.221889888208727,0.755681650565678,0.6244657353116334,0.4354740971800158,0.7715515084179754,0.9643137471012199,0.7011019588241368,0.7075856151148712,1.036229874825105,0.6143444053306838,0.1412199331261251,0.1905246632624226,0.4709606007011635,0.1383744188166837,0.03109348243738454,-0.05109856809688103,-0.02624786076678332,849.7802197802198,850.5860805860806,829.6336996336996,840.5128205128206,863.8827838827839,-0.040527,0.179382,0.994751,-1.958923,3.544006,3.872986,1,1,1,1,1,79.421875
2017-07-25 14:00:25.051,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2017-07-25 14:00:25.170,1.128281867415603,0.7165156680190453,0.8067689354909336,1.204314316276046,0.6224321503329883,0.4837522388202189,0.360046714245354,0.7422825883215278,1.223593408345533,0.6599940891674664,0.6339576312288391,1.118115907727167,0.5087004583198775,0.2366343854769791,0.3096772052769647,0.5515060289996244,-0.07040024998548068,-0.09598927623638001,0.04181854714169988,-0.03765880845348412,831.2454212454213,823.992673992674,813.919413919414,832.8571428571429,896.5201465201466,-0.036255,0.178101,0.990295,-2.385101,3.514099,4.067383,1,1,1,1,1,79.375000
2017-07-25 14:00:26.146,1.102748207280709,0.01503339111779244,0.3652845918530093,1.085141815267221,1.062781252837722,0.2021154173429597,0.2357274356602636,1.022518733367643,1.383105855469834,0.5000217573185626,0.2875577412279007,1.234009887619612,0.7616025042827412,0.2706587939454017,0.1997808367295283,0.6122496881794062,-0.004308394029254301,-0.2310078510938981,0.03003910364519356,-0.04728623152381448,863.0769230769231,845.7509157509157,829.6336996336996,845.7509157509157,825.2014652014652,-0.037903,0.175415,0.989502,-2.714081,3.289795,4.172058,1,1,1,1,1,79.375000
2017-07-25 14:00:27.175,0.8609927677845048,0.4580721046191103,0.3829170492793729,0.8847008558747866,0.4905255881543452,0.3098361556469979,0.4092896874009194,0.6029394992058829,0.9536962155998306,0.4428446455933768,0.4920199951363674,1.093146175921013,0.5727088530016439,0.2517115739969208,0.1408960799531907,0.3286464109599909,-0.1504393968166079,-0.3575944775767836,-0.2013721425304382,-0.2410824830106285,844.1391941391942,846.1538461538462,838.0952380952381,836.4835164835165,857.8388278388279,-0.034119,0.181274,0.987610,-2.048645,3.222504,4.157104,1,1,1,1,1,79.375000
2017-07-25 14:00:28.144,0.4937858819505016,0.2947476352384776,0.1513615805569996,0.3102988270705533,0.5812892381435716,0.2471047967487439,0.2380007389370888,0.7401917079065369,0.9591079503127088,0.5879443360393858,0.5506442453991078,1.110302496337706,0.6882626166805556,0.3406189336496558,0.2142151492381726,0.545011041662826,-0.2398373800050579,-0.354158572776658,-0.3019765155521675,-0.229881132906866,857.4358974358975,841.3186813186813,826.007326007326,852.6007326007326,863.0769230769231,-0.037903,0.177551,0.993042,-2.243042,2.826233,3.910370,1,1,1,1,1,79.375000
2017-07-25 14:00:29.133,0.6546730255092316,0.3919704591709265,0.3573636665464877,0.6241407346201684,0.646885732692344,0.3164187487382634,0.2231081735271341,0.6334647303414929,0.9818814820398211,0.7083119068757744,0.548423354616022,0.8743266330382686,0.6446624541843757,0.3132093961968495,0.2707103839071217,0.5163187142297856,-0.1071928952352857,-0.234101917219943,-0.281883654375558,-0.3419073516610565,860.2564102564103,843.3333333333334,830.8424908424909,851.3919413919414,895.7142857142858,-0.033020,0.178589,0.991089,-2.250519,2.729034,4.201965,1,1,1,1,1,79.375000
2017-07-25 14:00:30.136,0.6963426548096588,0.5214591818835802,0.4263663788947795,0.6941803833403613,0.6069976089488682,0.4768686029623572,0.4518429257337258,0.5898110730602093,0.7572047437990497,0.6306281811168951,0.5310094306941996,0.7906242730030106,0.5641432837316251,0.3016460315629435,0.2624961386784119,0.4891192748554011,0.05652460281784312,-0.2569930290463577,-0.09914149029064273,-0.1364445155776454,848.5714285714286,836.4835164835165,821.978021978022,849.3772893772895,898.1318681318681,-0.028992,0.180420,0.984314,-2.676697,3.394470,3.446808,1,1,1,1,1,79.375000
2017-07-25 14:00:30.205,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2017-07-25 14:00:31.151,0.6142967616651009,0.9379645697229191,0.5229879443615125,0.5445459020927027,0.4502441974529977,0.6889490674877179,0.5128606414060743,0.5318297662714699,0.5439764261221063,0.5684342156029852,0.6029382274744745,0.5233728652801304,0.5498964016046615,0.2108378677638092,0.30635851435947,0.332683089812694,0.0144274971103961,-0.3295193781944988,0.0544538789801197,-0.1511734767682008,798.6080586080586,849.7802197802198,824.3956043956044,788.5347985347986,825.6043956043957,-0.006531,0.214111,1.043396,-0.478516,-14.579773,8.321686,1,1,1,1,1,79.375000
2017-07-25 14:00:31.332,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2017-07-25 14:00:32.033,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2017-07-25 14:00:32.144,0.6999853884349277,0.8701315152633535,0.7847564346071124,0.6623737812922398,0.5476766988051507,0.4452665627565354,0.4749308671540566,0.4274957694514693,0.5885579064867524,0.5390314214069569,0.5456556639533063,0.4661806435813506,0.6211969336819214,0.08504097557489783,0.2353609987635174,0.362962924340813,-0.02308326951632027,-0.2227555680448435,-0.06861021416128575,-0.2379817387097701,872.7472527472528,845.3479853479854,818.3516483516484,856.2271062271062,827.2161172161173,0.055237,0.189758,1.005737,-2.826233,15.020905,5.248718,1,1,1,1,1,79.375000
2017-07-25 14:00:33.133,0.6999853884349277,1.154068472611635,1.342328166248617,0.6623737812922398,0.5476766988051507,0.5840039077198965,1.092682390685841,0.4274957694514693,0.5885579064867524,0.4069900497995756,0.7439868247872924,0.4661806435813506,0.6211969336819214,0.1201140242524551,0.4108673529991509,0.362962924340813,-0.02308326951632027,-0.1104456124705421,-0.02627324154262019,-0.2379817387097701,870.3296703296703,855.4212454212454,832.0512820512821,866.7032967032967,882.8205128205128,-0.081604,0.211304,0.981750,2.011261,4.620667,9.682465,1,2,1,1,2,79.375000
2017-07-25 14:00:34.154,1.377472409123119,1.115932108551357,1.135893837637112,1.087156830413948,1.101788356712406,0.8159058452583453,0.7654137494176486,0.8364309707899592,0.9953374194013439,0.4792622445684184,0.6443550556563687,0.8410984591317677,0.7401113780001698,0.08754600233156329,0.1404495426142708,0.6955908738134289,0.111391769523574,-0.2340918837174202,-0.141230259204868,0.5789301143459304,840.5128205128206,835.6776556776557,819.1575091575091,837.2893772893773,841.3186813186813,-0.072510,0.221680,0.971130,-5.084229,3.558960,3.357086,1,1,1,1,1,79.375000
2017-07-25 14:00:35.084,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2017-07-25 14:00:35.134,0.7398023023450426,0.8199462195773278,0.7953327715369246,0.8274838580401966,0.6815090945129774,0.6634699883503586,0.6150314746516407,0.7472181631621089,0.8331709186552061,0.6526795837311814,0.5395728911573877,1.155242444886951,0.8456093353770058,0.2497731117110913,0.2198504937872539,1.012943551969524,0.4242699480191754,-0.2584174976114858,-0.277350623918831,0.9291894121446427,846.5567765567765,844.1391941391942,813.5164835164835,817.948717948718,859.4505494505495,-0.069885,0.183289,0.998962,-0.710297,3.544006,4.388885,1,1,1,1,1,79.328125
2017-07-25 14:00:36.154,0.8366797697141741,0.9946060497124625,1.070289225037296,1.11568261356903,0.7282880761158421,0.7107153256066979,0.6463694830945454,1.073599596054658,1.366374323723366,0.6543280516762984,0.3028808556329596,1.378316094243225,1.119120814039783,0.2421555193231052,0.2443172410117127,1.074432491256595,0.7580732783223992,-0.07960673413945428,-0.2142390201225111,0.9718682382139515,847.7655677655678,844.5421245421246,823.992673992674,836.8864468864469,894.908424908425,-0.034729,0.192993,0.999023,-3.573914,3.431854,5.091705,1,1,1,1,1,79.328125
2017-07-25 14:00:37.146,1.271350643118692,1.11932964953066,0.7012548438942067,1.133242701934389,1.153860523720128,0.7611368649744175,0.5190644012925013,1.0315246290623,1.448437315315918,0.5854710277646662,0.6869859358656134,1.379040353570696,0.9546861926958282,0.2411671894828963,0.2098367097239987,0.7816062663774996,0.7731956753521811,-0.1433693884252448,-0.2590602775343356,0.7272278047945547,845.7509157509157,843.7362637362637,827.2161172161173,842.5274725274726,871.941391941392,-0.019348,0.204468,0.998291,-3.940277,3.902893,4.590759,1,1,1,1,1,79.328125
